Notes,Race,Race Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
,White,2106-3,Myasthenia gravis,G70.0,75-84 years,75-84,Male,M,24,Not Applicable,Not Applicable
,White,2106-3,Myasthenia gravis,G70.0,85+ years,85+,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,Myasthenia gravis,G70.0,85+ years,85+,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,Muscular dystrophy,G71.0,15-24 years,15-24,Male,M,29,Not Applicable,Not Applicable
,White,2106-3,Muscular dystrophy,G71.0,25-34 years,25-34,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,Muscular dystrophy,G71.0,45-54 years,45-54,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Myotonic disorders,G71.1,55-64 years,55-64,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Infantile cerebral palsy, unspecified",G80.9,5-14 years,14-May,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,"Infantile cerebral palsy, unspecified",G80.9,15-24 years,15-24,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,"Infantile cerebral palsy, unspecified",G80.9,25-34 years,25-34,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,"Tetraplegia, unspecified",G82.5,35-44 years,35-44,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Tetraplegia, unspecified",G82.5,45-54 years,45-54,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,"Tetraplegia, unspecified",G82.5,55-64 years,55-64,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,"Tetraplegia, unspecified",G82.5,65-74 years,65-74,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,Other specified paralytic syndromes,G83.8,85+ years,85+,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,Normal-pressure hydrocephalus,G91.2,75-84 years,75-84,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,Normal-pressure hydrocephalus,G91.2,85+ years,85+,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,25-34 years,25-34,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,25-34 years,25-34,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,35-44 years,35-44,Female,F,21,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,35-44 years,35-44,Male,M,24,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,45-54 years,45-54,Female,F,50,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,45-54 years,45-54,Male,M,55,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,55-64 years,55-64,Female,F,57,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,55-64 years,55-64,Male,M,80,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,65-74 years,65-74,Female,F,93,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,65-74 years,65-74,Male,M,140,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,75-84 years,75-84,Female,F,119,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,75-84 years,75-84,Male,M,118,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,85+ years,85+,Female,F,55,Not Applicable,Not Applicable
,White,2106-3,"Anoxic brain damage, not elsewhere classified",G93.1,85+ years,85+,Male,M,36,Not Applicable,Not Applicable
,White,2106-3,"Encephalopathy, unspecified",G93.4,55-64 years,55-64,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Encephalopathy, unspecified",G93.4,65-74 years,65-74,Female,F,16,Not Applicable,Not Applicable
,White,2106-3,"Encephalopathy, unspecified",G93.4,65-74 years,65-74,Male,M,19,Not Applicable,Not Applicable
,White,2106-3,"Encephalopathy, unspecified",G93.4,75-84 years,75-84,Female,F,20,Not Applicable,Not Applicable
,White,2106-3,"Encephalopathy, unspecified",G93.4,75-84 years,75-84,Male,M,33,Not Applicable,Not Applicable
,White,2106-3,"Encephalopathy, unspecified",G93.4,85+ years,85+,Female,F,25,Not Applicable,Not Applicable
,White,2106-3,"Encephalopathy, unspecified",G93.4,85+ years,85+,Male,M,20,Not Applicable,Not Applicable
,White,2106-3,Compression of brain,G93.5,75-84 years,75-84,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Mitral stenosis,I05.0,55-64 years,55-64,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,Mitral stenosis,I05.0,65-74 years,65-74,Female,F,41,Not Applicable,Not Applicable
,White,2106-3,Mitral stenosis,I05.0,65-74 years,65-74,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,Mitral stenosis,I05.0,75-84 years,75-84,Female,F,34,Not Applicable,Not Applicable
,White,2106-3,Mitral stenosis,I05.0,75-84 years,75-84,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Mitral stenosis,I05.0,85+ years,85+,Female,F,19,Not Applicable,Not Applicable
,White,2106-3,"Mitral valve disease, unspecified",I05.9,45-54 years,45-54,Female,F,11,Not Applicable,Not Applicable
,White,2106-3,"Mitral valve disease, unspecified",I05.9,45-54 years,45-54,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,"Mitral valve disease, unspecified",I05.9,55-64 years,55-64,Female,F,20,Not Applicable,Not Applicable
,White,2106-3,"Mitral valve disease, unspecified",I05.9,55-64 years,55-64,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,"Mitral valve disease, unspecified",I05.9,65-74 years,65-74,Female,F,32,Not Applicable,Not Applicable
,White,2106-3,"Mitral valve disease, unspecified",I05.9,65-74 years,65-74,Male,M,18,Not Applicable,Not Applicable
,White,2106-3,"Mitral valve disease, unspecified",I05.9,75-84 years,75-84,Female,F,54,Not Applicable,Not Applicable
,White,2106-3,"Mitral valve disease, unspecified",I05.9,75-84 years,75-84,Male,M,26,Not Applicable,Not Applicable
,White,2106-3,"Mitral valve disease, unspecified",I05.9,85+ years,85+,Female,F,21,Not Applicable,Not Applicable
,White,2106-3,Disorders of both mitral and aortic valves,I08.0,65-74 years,65-74,Female,F,12,Not Applicable,Not Applicable
,White,2106-3,"Rheumatic heart disease, unspecified",I09.9,55-64 years,55-64,Female,F,15,Not Applicable,Not Applicable
,White,2106-3,"Rheumatic heart disease, unspecified",I09.9,65-74 years,65-74,Female,F,16,Not Applicable,Not Applicable
,White,2106-3,"Rheumatic heart disease, unspecified",I09.9,75-84 years,75-84,Female,F,26,Not Applicable,Not Applicable
,White,2106-3,"Rheumatic heart disease, unspecified",I09.9,85+ years,85+,Female,F,11,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,35-44 years,35-44,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,45-54 years,45-54,Female,F,19,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,45-54 years,45-54,Male,M,32,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,55-64 years,55-64,Female,F,36,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,55-64 years,55-64,Male,M,45,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,65-74 years,65-74,Female,F,86,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,65-74 years,65-74,Male,M,96,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,75-84 years,75-84,Female,F,164,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,75-84 years,75-84,Male,M,129,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,85+ years,85+,Female,F,220,Not Applicable,Not Applicable
,White,2106-3,Essential (primary) hypertension,I10,85+ years,85+,Male,M,61,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease with (congestive) heart failure,I11.0,45-54 years,45-54,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease with (congestive) heart failure,I11.0,55-64 years,55-64,Female,F,16,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease with (congestive) heart failure,I11.0,55-64 years,55-64,Male,M,32,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease with (congestive) heart failure,I11.0,65-74 years,65-74,Female,F,49,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease with (congestive) heart failure,I11.0,65-74 years,65-74,Male,M,42,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease with (congestive) heart failure,I11.0,75-84 years,75-84,Female,F,163,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease with (congestive) heart failure,I11.0,75-84 years,75-84,Male,M,97,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease with (congestive) heart failure,I11.0,85+ years,85+,Female,F,282,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease with (congestive) heart failure,I11.0,85+ years,85+,Male,M,79,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,25-34 years,25-34,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,35-44 years,35-44,Female,F,15,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,35-44 years,35-44,Male,M,47,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,45-54 years,45-54,Female,F,31,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,45-54 years,45-54,Male,M,93,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,55-64 years,55-64,Female,F,50,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,55-64 years,55-64,Male,M,122,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,65-74 years,65-74,Female,F,97,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,65-74 years,65-74,Male,M,115,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,75-84 years,75-84,Female,F,228,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,75-84 years,75-84,Male,M,151,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,85+ years,85+,Female,F,179,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart disease without (congestive) heart failure,I11.9,85+ years,85+,Male,M,56,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,35-44 years,35-44,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,45-54 years,45-54,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,45-54 years,45-54,Male,M,24,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,55-64 years,55-64,Female,F,31,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,55-64 years,55-64,Male,M,26,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,65-74 years,65-74,Female,F,62,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,65-74 years,65-74,Male,M,91,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,75-84 years,75-84,Female,F,154,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,75-84 years,75-84,Male,M,142,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,85+ years,85+,Female,F,108,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease with renal failure,I12.0,85+ years,85+,Male,M,68,Not Applicable,Not Applicable
,White,2106-3,Hypertensive renal disease without renal failure,I12.9,85+ years,85+,Female,F,12,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart and renal disease with renal failure,I13.1,65-74 years,65-74,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart and renal disease with renal failure,I13.1,75-84 years,75-84,Female,F,26,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart and renal disease with renal failure,I13.1,75-84 years,75-84,Male,M,27,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart and renal disease with renal failure,I13.1,85+ years,85+,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,65-74 years,65-74,Female,F,22,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,65-74 years,65-74,Male,M,18,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,75-84 years,75-84,Female,F,65,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,75-84 years,75-84,Male,M,57,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,85+ years,85+,Female,F,62,Not Applicable,Not Applicable
,White,2106-3,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,85+ years,85+,Male,M,25,Not Applicable,Not Applicable
,White,2106-3,"Angina pectoris, unspecified",I20.9,85+ years,85+,Female,F,17,Not Applicable,Not Applicable
,White,2106-3,Acute subendocardial myocardial infarction,I21.4,65-74 years,65-74,Male,M,19,Not Applicable,Not Applicable
,White,2106-3,Acute subendocardial myocardial infarction,I21.4,75-84 years,75-84,Female,F,17,Not Applicable,Not Applicable
,White,2106-3,Acute subendocardial myocardial infarction,I21.4,75-84 years,75-84,Male,M,23,Not Applicable,Not Applicable
,White,2106-3,Acute subendocardial myocardial infarction,I21.4,85+ years,85+,Female,F,23,Not Applicable,Not Applicable
,White,2106-3,Acute subendocardial myocardial infarction,I21.4,85+ years,85+,Male,M,18,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,15-24 years,15-24,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,25-34 years,25-34,Female,F,27,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,25-34 years,25-34,Male,M,64,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,35-44 years,35-44,Female,F,151,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,35-44 years,35-44,Male,M,541,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,45-54 years,45-54,Female,F,538,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,45-54 years,45-54,Male,M,1768,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,55-64 years,55-64,Female,F,1328,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,55-64 years,55-64,Male,M,3318,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,65-74 years,65-74,Female,F,3371,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,65-74 years,65-74,Male,M,5809,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,75-84 years,75-84,Female,F,6152,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,75-84 years,75-84,Male,M,6935,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,85+ years,85+,Female,F,5946,Not Applicable,Not Applicable
,White,2106-3,"Acute myocardial infarction, unspecified",I21.9,85+ years,85+,Male,M,3511,Not Applicable,Not Applicable
,White,2106-3,Other forms of acute ischaemic heart disease,I24.8,35-44 years,35-44,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Other forms of acute ischaemic heart disease,I24.8,45-54 years,45-54,Male,M,37,Not Applicable,Not Applicable
,White,2106-3,Other forms of acute ischaemic heart disease,I24.8,55-64 years,55-64,Female,F,27,Not Applicable,Not Applicable
,White,2106-3,Other forms of acute ischaemic heart disease,I24.8,55-64 years,55-64,Male,M,53,Not Applicable,Not Applicable
,White,2106-3,Other forms of acute ischaemic heart disease,I24.8,65-74 years,65-74,Female,F,40,Not Applicable,Not Applicable
,White,2106-3,Other forms of acute ischaemic heart disease,I24.8,65-74 years,65-74,Male,M,77,Not Applicable,Not Applicable
